Gene Symbol	Pearson	Spearman
CDX2	0.664964265	0.536442429
RC3H2	0.508722832	0.5364676
RHBDD2	0.475943846	0.536482762
FAM168A	0.459844361	0.536542042
CTCF	0.540264897	0.536558278
CDS2	0.52025092	0.536569088
KIAA1430	0.524058309	0.536569316
DNMT3A	0.562746686	0.536597053
PDCD2L	0.52506846	0.536736406
POLR3E	0.568926504	0.53680197
HLA-DRB1	0.694199196	0.536823103
EIF4EBP2	0.505485458	0.536833511
TPCN2	0.517882435	0.536857887
AKAP8L	0.542797518	0.537018403
ACO1	0.601675532	0.537023573
ZDHHC5	0.521999474	0.537024513
THUMPD3	0.537181318	0.537074332
FAM136A	0.553255671	0.537077857
TIMM17B	0.544065674	0.537145814
GIT1	0.535130351	0.537193711
EI24	0.552852033	0.537246585
KIAA0922	0.593230451	0.537269291
NIT2	0.587377779	0.537299459
EPS15	0.62145532	0.537353509
GLTSCR1L	0.553011827	0.537384132
CYP4F12	0.505371252	0.537473787
ADK	0.56512108	0.53765501
HSD11B1	0.72518761	0.537667699
KCTD20	0.552377409	0.537702504
TRAFD1	0.541498465	0.537703889
ELMOD2	0.543502293	0.537790761
BID	0.580042812	0.537895599
BMPR1A	0.601386238	0.537935597
TEX264	0.520327973	0.538151794
SEC11C	0.636452939	0.538154849
SUGP2	0.535134544	0.538205608
LEMD3	0.563153457	0.538230048
TBX18	0.555502544	0.538238443
NACAD	0.530565318	0.538362799
ERF	0.514477801	0.538704073
ALG14	0.57845182	0.538782732
WDR45B	0.588124157	0.538807906
LOXL3	0.726977935	0.538859285
GARS	0.543291304	0.538872765
DGAT1	0.571455631	0.538921056
TRMT10A	0.553142798	0.539017685
GPR107	0.598046288	0.539031389
EGLN1	0.522374756	0.539059118
SOX15	0.708237472	0.539077015
CDYL	0.551726074	0.539077448
NR4A1	0.579768122	0.539145299
HCCS	0.544602774	0.539181787
ZNF330	0.539629795	0.539266412
ANKIB1	0.550899049	0.539267796
GYS1	0.55166538	0.53934981
SNX29	0.536322569	0.539374139
MMACHC	0.462168551	0.539400321
TCEA1	0.544787873	0.539432059
SLC26A6	0.555898481	0.539464748
MLLT10	0.556961544	0.539513843
SLC37A3	0.557425171	0.539530133
NEK7	0.59916661	0.539533343
SC5D	0.540306778	0.539581885
ROCK1	0.565125612	0.539616532
WISP1	0.563209151	0.539640733
RGS19	0.561859587	0.539688924
FAM198B	0.570163467	0.53972451
RASEF	0.503404478	0.539737702
CARD17	0.675007208	0.53974552
MTPN	0.560357335	0.5397486
EFTUD1	0.541668233	0.539793954
PAIP1	0.546636244	0.539856229
MTHFD2	0.593532418	0.539872679
TRPT1	0.51810657	0.540041494
VILL	0.469910184	0.540097159
PTBP2	0.561843028	0.540109556
SH3BP2	0.51396371	0.540150361
UNC5C	0.65292425	0.540151619
CNIH4	0.6275176	0.540187399
CLIC2	0.682418118	0.540189648
NTM	0.70419066	0.540209995
YTHDF3	0.521816712	0.540264184
SLC37A1	0.46122345	0.540277083
TMEM143	0.578278633	0.540308362
CCSAP	0.549645715	0.540400478
CCSER2	0.586890162	0.540466926
AMACR	0.612853412	0.540544892
PARP12	0.572400237	0.540586754
PANK2	0.531910367	0.540651589
PEBP1	0.524680739	0.540687414
USP10	0.599178229	0.540866482
SPICE1	0.534238406	0.540879116
KCTD17	0.65731332	0.540896359
UBE2Q1	0.546330342	0.540995025
PDPK1	0.531979489	0.541041085
SPRR3	0.618870342	0.541073474
MATN3	0.508042098	0.541085271
SRI	0.509710769	0.541091374
ERGIC2	0.566044466	0.541124979
BCL2L13	0.555024372	0.541130853
SPOCK2	0.8000996	0.541209406
GSTM4	0.45699786	0.541289242
RANBP3	0.512834124	0.541363266
SPRR1A	0.630514861	0.541374367
PRICKLE3	0.53095718	0.541477301
FAM160B1	0.557098527	0.541493454
POLR3G	0.522013021	0.541580527
NCOR2	0.552725419	0.541639622
DUS1L	0.54143007	0.541671347
VAMP7	0.615761941	0.541671817
HIBCH	0.570301191	0.541731506
PITPNA	0.566737724	0.541741846
OSGEPL1	0.510429779	0.541765346
NFE2	0.738611164	0.541784852
EIF4G3	0.499820463	0.541917154
TLK2	0.58202344	0.541970498
ACE2	0.668326347	0.542008199
SLC7A8	0.62359561	0.542088907
GGCT	0.566602485	0.542118547
POU3F3	0.529565502	0.542257271
SMARCAD1	0.531988691	0.542308659
ID3	0.52765047	0.542330945
GANAB	0.526350238	0.542418168
CAPZB	0.558176805	0.542440963
ZNF566	0.611518043	0.542443301
RAB43	0.586110595	0.542469183
PRKAB1	0.552121974	0.542504412
TMEM206	0.558765484	0.54252025
FUBP1	0.575803882	0.542550472
PTRH2	0.577832256	0.542687475
PQLC3	0.676440767	0.542697073
MYBL2	0.536050677	0.542800092
SESN3	0.501138362	0.542857143
EXOC6B	0.606453095	0.542918007
AKR7A3	0.725722286	0.542976689
ARFGAP1	0.544943857	0.542997201
MARK2	0.521120367	0.543023991
DHRSX	0.519994938	0.543032538
TBC1D1	0.553003496	0.543058735
PHF2	0.556447219	0.543131385
PSG5	0.615510338	0.543247863
DHCR7	0.563721251	0.543321262
ZNF746	0.538450064	0.543333509
VDAC2	0.568261048	0.543385417
INHBE	0.641232346	0.543445436
CAD	0.536470635	0.543508085
GRIPAP1	0.524020269	0.543557904
EVI5L	0.529622644	0.543597123
ABHD2	0.64222088	0.543675813
TMCC1	0.557210539	0.543772098
CA9	0.546900614	0.543869599
LPIN2	0.547248352	0.543893183
PLA2G3	0.761368294	0.543937816
ZNF706	0.541988398	0.544130593
BLNK	0.674152485	0.544166523
RNF130	0.569369012	0.544170566
CUTA	0.51450265	0.544184033
HDLBP	0.607788672	0.544210022
ZBTB39	0.528625403	0.544253394
ACTR1B	0.548822467	0.544318197
MDP1	0.530802604	0.544321645
CLN5	0.53129393	0.54434867
B3GALNT2	0.450993788	0.544374246
LONP1	0.543394995	0.544502593
DNM2	0.592812459	0.544549123
HLA-DPB1	0.651195399	0.544559139
HARS	0.539756061	0.544571917
PCBP1	0.539274607	0.544590247
DEK	0.544943975	0.544633722
MDC1	0.557201005	0.544693176
ZBTB5	0.52064814	0.544699988
PRR5	0.454512848	0.544727305
AP1AR	0.52527322	0.544740601
MUC20	0.389341448	0.544746459
HDGFRP2	0.556501703	0.544773545
DNAJC10	0.562576258	0.544841224
WDR44	0.562488283	0.544841459
PLEKHM2	0.528600073	0.544871843
ATP1A1	0.492999963	0.544886109
NUDCD1	0.583369204	0.545030867
DPF1	0.419112935	0.545076318
TRMT1L	0.562148845	0.545243069
ARHGDIA	0.577245383	0.545275499
CHRD	0.599603207	0.545299145
XPC	0.564091344	0.54532347
LPIN3	0.577403784	0.545341322
C9orf40	0.575850744	0.5453419
CLDN12	0.557904756	0.545389143
FAM115A	0.563264604	0.545453154
GPX2	0.785158128	0.545522826
PLXNB3	0.556883478	0.545557128
THBS3	0.627811338	0.545571218
MKL1	0.556746429	0.545596942
ZNF286B	0.542774219	0.545630658
ANKS6	0.590758759	0.545694763
SPANXC	0.697068556	0.545699655
SBDS	0.560692499	0.545762648
UBAP2	0.509818094	0.545762883
PDCD6IP	0.534833694	0.545776278
SOX11	0.594442888	0.545787546
IPO5	0.590180654	0.545796723
PLCXD1	0.574313038	0.545803808
CMIP	0.575804804	0.545815328
CHMP1B	0.584661559	0.545828212
WDR37	0.556847247	0.545842547
MYPN	0.545331612	0.545921491
DLL4	0.490782483	0.545923633
HERC4	0.563040386	0.546093759
THUMPD1	0.51821781	0.546110679
SPIN1	0.54790644	0.546157443
TULP3	0.554107098	0.546187634
INPP5A	0.670502353	0.546219248
WBP5	0.602039541	0.546230684
BBX	0.625102218	0.546240867
ITGA9	0.588617839	0.546296658
TBC1D5	0.544844095	0.546324056
DENND1C	0.589634439	0.546330604
PRDX3	0.564539522	0.546340506
AK1	0.562485791	0.546346146
SERINC3	0.531182083	0.546348272
TSC22D1	0.57539785	0.546359158
NOLC1	0.52983203	0.54641594
LMAN2	0.58581489	0.54646482
SUCLA2	0.54521056	0.546562579
ZNF3	0.554019172	0.546612973
DNAJC5	0.512173325	0.546619683
B9D1	0.568639849	0.54663135
FAM64A	0.575680704	0.546646421
PATZ1	0.552797487	0.546714929
ALKBH3	0.535495781	0.546715364
PSPH	0.566491018	0.546755746
MLLT6	0.474976699	0.546762071
POGLUT1	0.582534783	0.546791231
CRABP1	0.601389589	0.546813122
RSBN1	0.579327701	0.5468434
CHD6	0.552809827	0.5468904
ARHGAP42	0.516765654	0.546914976
RPAIN	0.543960016	0.546925293
SLC22A3	0.545475397	0.546952666
NUDT14	0.536811486	0.546953668
CROCC	0.584939349	0.546983694
FAM111A	0.640143464	0.547011883
CRADD	0.49558415	0.54708892
PDK2	0.612590186	0.547121452
BGN	0.7024516	0.547150592
FAM86A	0.507623653	0.547167748
VGLL1	0.656441453	0.54718796
MAGEA10	0.724318529	0.547247964
HELZ2	0.556910515	0.547276013
ATP2C1	0.550131973	0.547280965
ZNF623	0.562145498	0.547440866
C3	0.653376213	0.547545837
ADAT2	0.497651433	0.547599894
CHPF	0.592343091	0.547620283
CCDC58	0.554811648	0.547653906
BHLHE41	0.513790674	0.547695695
KLK3	0.897924575	0.547722558
CFC1	0.897737046	0.547722558
POU1F1	0.964096477	0.547722558
KATNB1	0.565208505	0.547798899
LPP	0.668526245	0.547817934
NFATC3	0.598598593	0.547864854
KLK5	0.524240047	0.547906524
SPON1	0.830373051	0.54792098
AGPAT6	0.56007235	0.547987367
PRRG4	0.252971025	0.547987616
CDKN2B	0.509907783	0.547998992
SVEP1	0.556191926	0.548024167
ILVBL	0.620706819	0.548038596
YARS	0.556014458	0.54808489
BCKDHB	0.585853113	0.548108625
CERS6	0.612632982	0.548141531
ATE1	0.556101393	0.548166978
CASP7	0.564840061	0.548264898
PBDC1	0.594252511	0.548349027
RNF139	0.551225712	0.548375712
PPP1R3G	0.611408411	0.548387596
CEL	0.742262107	0.548519949
OSCP1	0.49994076	0.548529333
ARHGAP8	0.465753975	0.548530799
WDTC1	0.571217213	0.548553797
MCCC2	0.524990373	0.548622799
SAMD4B	0.579214882	0.548653819
BCL2L15	0.582852747	0.548687457
ETV5	0.483698374	0.548773092
NARS2	0.625806824	0.548789882
SLC39A1	0.606036583	0.548970743
PLS3	0.368692861	0.549049084
RNF114	0.547977183	0.549054724
ING1	0.54350955	0.549057892
PCDHB16	0.602915327	0.54914361
COQ9	0.579336506	0.549153423
ATIC	0.572733185	0.549187262
CAMKK2	0.586764664	0.549279391
FOXJ2	0.525738299	0.549348473
C12orf10	0.586845495	0.549420144
CCDC71L	0.60404407	0.549489349
MCCC1	0.545043442	0.549522838
SNRK	0.578728542	0.549560823
ANXA9	0.592948261	0.549569748
TMPO	0.548469436	0.549586992
FBLN7	0.527526116	0.549628403
GGT6	0.696078988	0.549670715
RDH16	0.66107858	0.549802372
PRRC1	0.561412775	0.549835854
HOOK3	0.544600194	0.549889669
NCOA7	0.525359449	0.549972623
ARMCX5	0.613427317	0.550020322
ROR2	0.591811995	0.550035637
NTS	0.861377583	0.550072569
CCNE1	0.577642352	0.550191984
MARK3	0.536596962	0.550314779
HKDC1	0.61169833	0.550348618
NARF	0.609014913	0.550378119
JAK1	0.619329403	0.550448689
VSIG2	0.661705395	0.550496484
HAND2	0.660155925	0.550513067
PLCB1	0.480488607	0.550555089
TRMT1	0.576451365	0.550609465
SERGEF	0.515363795	0.550612986
CNN1	0.561228016	0.55061937
PSAP	0.589147398	0.550818143
MTX3	0.676666178	0.550893107
DERL1	0.609980321	0.550957966
NELFA	0.559042475	0.550987106
NKRF	0.541862844	0.55101695
IDNK	0.610811671	0.551119766
ST13	0.547767326	0.551223278
LRIG1	0.53773375	0.551467066
DR1	0.517494776	0.55149705
CECR2	0.536042316	0.551505236
CYP3A5	0.653581003	0.551515152
NSDHL	0.583213905	0.551543344
GAREM	0.494515599	0.551551494
SSR1	0.553451585	0.551626063
FN3KRP	0.582647405	0.551653558
UBE2O	0.579473967	0.551714657
CASC4	0.581134343	0.551830981
PRKACB	0.544182193	0.551874261
SRPK2	0.538364732	0.551898425
ZDHHC20	0.541900008	0.551951643
ASPSCR1	0.520707896	0.551993364
C11orf54	0.539559455	0.552083368
MYT1	0.532277203	0.552083765
TMEM141	0.62816958	0.552117965
VPS36	0.554297554	0.552230476
H6PD	0.543293254	0.552253741
C1orf198	0.595802607	0.552407664
PGAP3	0.701946763	0.552428805
IKZF5	0.558209458	0.552491644
ENKD1	0.730579574	0.552551865
SLC39A10	0.556045371	0.552570987
TSEN2	0.558768716	0.552593251
PBK	0.550498695	0.552644541
EIF4E	0.570510981	0.552734545
KLF16	0.535648196	0.552811626
CYP4F3	0.581176596	0.55281294
CHPT1	0.69077385	0.552956034
FLVCR1	0.546978744	0.552986938
DACH1	0.704863391	0.553028478
RCCD1	0.635532751	0.553072587
CD33	0.598877712	0.553209174
BCORL1	0.537462931	0.553390867
CAPS	0.718157291	0.553447831
HSPA5	0.543684826	0.553448231
MMAB	0.575309065	0.553507686
RNF170	0.561174123	0.553791602
RNF149	0.528727742	0.553793912
CTNNBIP1	0.488892406	0.553797331
CDK16	0.550658075	0.553860668
PPP6R1	0.605366923	0.553922926
WDR62	0.54830195	0.553937039
TFAM	0.550472574	0.55398426
BZW2	0.568411803	0.554067449
RALGPS2	0.671951116	0.554140661
LGR5	0.778391211	0.554179567
EXTL3	0.588060343	0.554498606
PHF21A	0.576462879	0.554516999
COL16A1	0.467491157	0.554537634
POGZ	0.571922697	0.554777375
9-Sep	0.585099509	0.554802755
RAD52	0.56772734	0.55482064
VPS4A	0.556091817	0.554880069
GSS	0.556369577	0.555046212
KRCC1	0.738457283	0.555109287
BRI3	0.558075346	0.555230259
RUFY2	0.584377592	0.555239615
INSM1	0.494238774	0.555274664
SRPK1	0.541596471	0.555445942
RALA	0.545815723	0.555498347
CLPP	0.544517709	0.55563488
DHRS4	0.621143495	0.555662845
UGT1A6	0.707717471	0.555673259
SLC25A35	0.529797785	0.555738326
USP18	0.483615485	0.555776575
UIMC1	0.5566601	0.555779403
PHC2	0.563715641	0.555781518
PRODH	0.549247026	0.555823265
MFF	0.625524996	0.555879277
RAB40C	0.557247628	0.555932203
TMEM9	0.564794937	0.556025941
TOMM34	0.57325457	0.556132369
GATSL3	0.42897957	0.55634459
RAB7A	0.602486456	0.556347157
METTL6	0.533924534	0.556364273
RGS3	0.494742548	0.556374185
ZNF581	0.567007316	0.556401815
PFKM	0.58039783	0.556419301
SLC16A6	0.690725331	0.556439633
ZFHX3	0.638523119	0.556439637
ANKRD54	0.585240659	0.556464427
DTD2	0.517635636	0.556541572
KLF12	0.562103801	0.55666374
ZNF184	0.598227633	0.556722329
PKP4	0.51404304	0.556728322
NDUFAF4	0.549246328	0.556759342
SIX2	0.549513382	0.556781241
R3HCC1	0.54588717	0.556795255
SLC25A19	0.571118322	0.556814566
RAB2A	0.615400701	0.556883111
CCND3	0.58982512	0.556941736
TXNIP	0.57100596	0.556959866
TMEM109	0.587938299	0.556976479
BCL11B	0.532194878	0.556988982
DFFA	0.561729722	0.557010084
LMTK2	0.568881316	0.557064368
FUNDC2	0.579549922	0.557104083
MRM1	0.561659493	0.557118182
OGFR	0.551234344	0.557156957
NFX1	0.574149603	0.557183277
DGCR2	0.554156547	0.557231908
HAUS6	0.557411776	0.557236856
PRR12	0.542044592	0.557250486
CCDC117	0.570848856	0.55729772
FBXO7	0.600716396	0.5572996
WRN	0.579859727	0.557374094
NAB1	0.614669233	0.557386352
NR4A3	0.672459641	0.557434813
DLD	0.572898184	0.557465743
GPR125	0.546833303	0.557498492
PPIF	0.594848695	0.557611677
SPIN2B	0.491198338	0.55761867
FAM195A	0.564298553	0.557626899
MANBA	0.55598967	0.557631181
APEX1	0.598151774	0.55771625
ARRB2	0.587806466	0.557813069
TRIM58	0.556018517	0.557819752
CBFA2T2	0.612275595	0.557823976
CCPG1	0.550287619	0.557842209
SENP7	0.615414548	0.557858973
SH2D3C	0.701471043	0.557945849
ZNF259	0.609627278	0.557986262
GPRIN1	0.476261269	0.558000289
PPP4R1	0.551075611	0.558006002
ARFGAP2	0.547376541	0.558015637
TRMT6	0.607032185	0.558034201
CHD8	0.546183785	0.558035611
KLHL5	0.627438268	0.558046149
INA	0.691927464	0.558120243
TCTEX1D2	0.545451926	0.558128609
PTPMT1	0.575335927	0.55814277
PRSS21	0.712844344	0.558198217
COPS7B	0.574260117	0.558236064
AGR3	0.60186705	0.558336055
SPATA5	0.557453013	0.558406437
KCTD21	0.576313353	0.558419688
USP15	0.59058633	0.558483751
NME7	0.546591029	0.558526105
GAS7	0.605467775	0.558623674
NHEJ1	0.53606356	0.558636029
PPP1R16A	0.604920194	0.558645737
ABCF1	0.549774512	0.558677389
BARHL2	0.825504455	0.558728469
LSM14A	0.552045064	0.558758933
MINA	0.609933706	0.558763868
WT1	0.547947594	0.55883256
GLB1L3	0.512443297	0.5588518
FEN1	0.523613136	0.558877841
TCF3	0.667668224	0.558891112
SNAP25	0.596925054	0.558915517
FOXK2	0.56040011	0.558930481
PDE3A	0.614934514	0.559032425
MAP7D2	0.615327878	0.559066145
OTUD4	0.577153306	0.559068659
LYAR	0.535470019	0.559071714
EML3	0.572864981	0.559234802
RNGTT	0.545364959	0.559249842
SFT2D1	0.56434603	0.559263572
ATM	0.575553334	0.559273107
DISP2	0.494874942	0.559347629
GNPDA1	0.601144805	0.559472854
ARHGAP25	0.70838395	0.559614607
UHRF2	0.579173635	0.559638292
TTPAL	0.537464209	0.559671388
ZNF423	0.656798224	0.55971831
RAVER1	0.60336021	0.559766131
PRSS12	0.619024745	0.559781043
COA1	0.561843999	0.559829345
TRIM44	0.637621355	0.559829517
RASGRP2	0.632763303	0.559897956
RFESD	0.610574973	0.559906487
NUMB	0.570998915	0.559926634
DHX36	0.53850451	0.560162336
CCDC80	0.59055257	0.560258065
VPS26B	0.629761637	0.560301219
PSG4	0.62923893	0.56034188
MADD	0.481041355	0.560374947
SEC23IP	0.576474549	0.560378063
CDH15	0.800892103	0.56043956
SECISBP2	0.551724163	0.560458552
EPB41L4B	0.533147838	0.560564421
NETO2	0.571331411	0.560751203
ESPN	0.494206781	0.560753073
SLITRK4	0.573840874	0.560859924
MEIS1	0.541033077	0.560917321
TMX4	0.608324399	0.561149614
SYN1	0.448337498	0.561163917
ELOVL6	0.520091753	0.561191551
MAP1S	0.564465467	0.561284683
USP32	0.582090918	0.561328728
PRKG1	0.543948525	0.561349853
PLEKHG1	0.546407209	0.561429904
ICAM5	0.557114122	0.561490876
CASP2	0.594670003	0.561579369
SMAP1	0.635812777	0.561612924
JDP2	0.563944728	0.561638221
CLTB	0.582171605	0.561717077
PUS3	0.577228312	0.561794109
SNAP29	0.657663344	0.561853611
BUD13	0.56969175	0.561921995
NUCB2	0.58162379	0.561995784
PPT1	0.616841079	0.562005184
PPP2R3A	0.566605119	0.562012925
NCOA1	0.641247058	0.562038306
KIAA0930	0.524103591	0.562057417
PPA1	0.558666039	0.562085553
SESTD1	0.524357279	0.562131096
ZFYVE1	0.566470029	0.562160282
DPP7	0.641632528	0.562172737
SLC2A12	0.605849933	0.562271062
PARP2	0.561862388	0.562274726
YY1	0.563000958	0.562337235
SUN2	0.551651592	0.56234076
PON1	0.588146852	0.562385817
C2orf69	0.563146242	0.562414314
KPNA5	0.536415779	0.562508384
PHYKPL	0.58393111	0.56253332
TRIM24	0.568510666	0.562539333
RNF11	0.635380318	0.562563246
RBBP9	0.580855368	0.562592755
STK17A	0.592393326	0.562618654
VTA1	0.568323014	0.562629337
TBXAS1	0.645146058	0.562649007
HOXA11	0.532419151	0.562666755
NUDT19	0.597721637	0.56275506
RPRD2	0.586938254	0.562790545
PIN1	0.573352248	0.562928488
IFNAR2	0.626931043	0.562934881
WAPAL	0.570894693	0.562941883
DLST	0.580467256	0.562984417
RAB19	0.414266726	0.563078447
PEA15	0.543744365	0.563096041
AAK1	0.595840552	0.563145155
YWHAH	0.567491051	0.563186515
PBX1	0.467564852	0.563270258
WEE1	0.578358413	0.563312512
PAFAH2	0.585407136	0.56334778
PHF8	0.592244743	0.563371693
FH	0.571681097	0.563398717
ANKRD28	0.583102324	0.563452297
TOLLIP	0.573521275	0.563467337
NUDT9	0.587418176	0.563468747
HLA-DPA1	0.741478827	0.563480305
BRD3	0.558456605	0.563533371
SLC7A2	0.508741018	0.563681512
MROH6	0.578817246	0.56372549
AEBP1	0.668240805	0.563751645
TRAF6	0.578314129	0.563777255
SWSAP1	0.554785645	0.563806605
LNPEP	0.57572532	0.563809257
SLC15A4	0.518492873	0.563919026
HK2	0.584408229	0.563920176
SLC25A22	0.568909141	0.563984095
HAGH	0.630047815	0.56401488
DHCR24	0.517206279	0.56401629
PITPNM1	0.59419316	0.564077381
VANGL1	0.554276399	0.564078564
KALRN	0.558395223	0.564094404
FCHSD1	0.622802355	0.564195383
GATAD2B	0.590423516	0.564272437
UEVLD	0.590636631	0.564362748
UBA1	0.534565169	0.56444986
TBL2	0.582739082	0.564470775
APCDD1	0.682876334	0.564493977
LPCAT4	0.586539601	0.564522944
RANBP9	0.574871288	0.564553964
SCRIB	0.569385065	0.564582633
TAGLN2	0.609497583	0.564598613
FAM3B	0.66835361	0.564723996
PLCL2	0.457628175	0.564731374
GBAS	0.613107567	0.564824915
PKP1	0.770285897	0.56483463
DPY19L3	0.563361649	0.564844831
FAM26E	0.61439379	0.564901217
RUVBL1	0.51108579	0.564985418
LIPT2	0.568814395	0.564987882
NSG2	0.623473781	0.565108685
MAGEA9	0.670425305	0.565113543
RARA	0.664148577	0.565139103
TMEM192	0.571687881	0.565186811
MIPEP	0.55776132	0.565242035
IGSF9	0.489355267	0.565313512
MTERFD3	0.503738525	0.56535882
APOBR	0.63514553	0.565446543
HELZ	0.576802865	0.565488547
POLH	0.64380756	0.565492958
TPP1	0.579264188	0.56572472
CTBP2	0.635714197	0.565745399
PTMA	0.555448487	0.565754799
GGH	0.593517577	0.565820363
UNK	0.591275589	0.565874178
SGTA	0.575499158	0.565904257
ALPP	0.709335092	0.565912392
CBX8	0.55946905	0.565931517
TMEM134	0.594625708	0.565971318
TM9SF3	0.599043309	0.566007186
NOL3	0.6257931	0.566120455
TPCN1	0.547324068	0.566196331
CYB5R4	0.56604264	0.566241835
ALKBH5	0.591039004	0.566263568
SIRT7	0.595917395	0.566414955
ENOSF1	0.609048189	0.566437381
TBC1D24	0.585389099	0.566515702
SLC35B1	0.571139173	0.566563467
IL2RB	0.727300811	0.566666667
NXF3	0.865196797	0.566666667
DYNC1LI1	0.557540575	0.566746017
PDE1C	0.626878672	0.566779121
PCK2	0.574355936	0.566803827
HADH	0.561898846	0.566906755
ADH4	0.852329701	0.566949444
CLSTN2	0.643360513	0.567223188
DBP	0.551088797	0.567458218
IFT27	0.592998245	0.567485789
TUBB6	0.516185566	0.567537488
FAM117A	0.665018291	0.567561973
ZFYVE28	0.546632206	0.567567568
KIF13A	0.41683126	0.567599906
TMPRSS2	0.671910255	0.567624041
HGD	0.748509782	0.567706266
BET1	0.577536708	0.567729168
ZNF598	0.583722892	0.567756505
TOR1AIP1	0.597212185	0.567941683
TMOD1	0.58490733	0.567990786
APOBEC3D	0.567844526	0.56809054
HBS1L	0.600563256	0.568300054
TRIQK	0.550926385	0.568306757
CLIC1	0.549928016	0.568321204
LIG1	0.564114864	0.568322144
SAA1	0.507256186	0.568331193
NTN1	0.564157826	0.56837652
FAM117B	0.553351462	0.568395597
ZBTB21	0.638471496	0.568402717
RNMTL1	0.570545589	0.568415437
COPG2	0.551546675	0.568438937
ALDH16A1	0.576343133	0.568477477
ZNF740	0.57495619	0.568478289
HECW2	0.564320919	0.568532648
LIAS	0.574875474	0.568533171
WNK4	0.590948	0.568598383
QPCTL	0.571636665	0.568639335
PTRHD1	0.552012556	0.568640565
OXSM	0.634114008	0.568642445
PNPO	0.58614878	0.568665239
TMEM238	0.42623101	0.568676244
GGA1	0.608718484	0.568689209
MOB3C	0.51737382	0.568740399
GAS2L3	0.640668154	0.568818356
RFX3	0.563676728	0.568970067
SPRED1	0.523993462	0.569017314
MPI	0.58439025	0.569019615
FAM76B	0.59988104	0.56904523
PDZD2	0.534937594	0.569067075
MTSS1L	0.571725138	0.569099018
ARID2	0.563556471	0.569145809
C2CD5	0.579948446	0.569165548
RREB1	0.561087717	0.569262132
GGPS1	0.581988971	0.569271532
HNF4A	0.772759413	0.569288172
SLC43A2	0.527931599	0.569384113
ARHGAP39	0.646779184	0.569395564
RSF1	0.609926875	0.569407596
UBQLN4	0.571687738	0.56941582
WARS2	0.604071339	0.569421225
ZFYVE20	0.5652981	0.56947833
MTHFS	0.588416348	0.569520394
SPRED2	0.506647464	0.569647846
MFSD11	0.611771026	0.569703173
PTGR2	0.496346088	0.569764791
TRIM29	0.739792515	0.569785379
ACAD8	0.58561966	0.569804036
CGGBP1	0.602753167	0.569816491
HDAC7	0.605752302	0.569831725
TOM1	0.568606665	0.569879705
DAZAP2	0.526967451	0.56990227
SCARB1	0.63603371	0.569906432
TENM2	0.632765851	0.570389321
DDX26B	0.517638443	0.570392075
XPNPEP3	0.592083657	0.570393879
ZDHHC7	0.578368446	0.570398436
STX10	0.587782083	0.570451317
LRRC57	0.584551919	0.570456153
TDP2	0.561549125	0.570490933
FOXRED2	0.55676095	0.570535762
ITM2B	0.592033704	0.570749665
NT5C2	0.576322058	0.570897008
KARS	0.599108759	0.570912518
